id,kind,token,source_file,line,risk,status
TOK-00531,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,46,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00532,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,55,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00533,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,63,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00534,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,69,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00535,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,70,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00536,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/favorites/page.tsx,72,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00537,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,156,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00538,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,90,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00539,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,101,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00540,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,103,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00541,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,104,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00542,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,105,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00543,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,116,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00544,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,117,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00545,semantic-token,text-brand-400,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,120,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00546,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,153,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00547,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,153,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00548,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,168,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00549,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,177,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00550,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,177,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00551,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,187,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00552,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,193,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00553,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,199,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00554,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,205,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00555,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/[id]/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00556,static-color,text-blue-400,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,111,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00557,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,92,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00558,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,104,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00559,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,104,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00560,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,104,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00561,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,114,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00562,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,117,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00563,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,122,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00564,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,128,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00565,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,128,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00566,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,128,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00567,semantic-token,border-brand-500/50,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,128,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00568,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,132,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00569,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,141,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00570,semantic-token,bg-brand-500/15,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,148,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00571,semantic-token,text-brand-400,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,148,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00572,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,148,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00573,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00574,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00575,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00576,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00577,semantic-token,bg-brand-500/15,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,161,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00578,semantic-token,text-brand-400,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,161,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00579,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,161,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00580,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,162,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00581,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,162,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00582,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,162,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00583,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,162,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00584,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,169,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00585,semantic-token,border-danger/20,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,177,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00586,semantic-token,bg-danger/5,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,177,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00587,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,178,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00588,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,179,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00589,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,185,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00590,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,186,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00591,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,188,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00592,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/movies/page.tsx,198,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00593,static-color,text-black,apps/frontend/src/app/(dashboard)/jellyfin/music/album/[id]/page.tsx,228,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00594,static-color,text-black,apps/frontend/src/app/(dashboard)/jellyfin/music/artist/[id]/page.tsx,165,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00595,static-color,text-white,apps/frontend/src/app/(dashboard)/jellyfin/music/genre/[id]/page.tsx,142,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00596,static-color,text-black,apps/frontend/src/app/(dashboard)/jellyfin/music/genre/[id]/page.tsx,162,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00597,static-color,bg-blue-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,86,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00598,static-color,text-blue-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,86,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00599,static-color,border-blue-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,86,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00600,static-color,bg-green-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,92,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00601,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,92,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00602,static-color,border-green-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,92,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00603,static-color,bg-amber-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,95,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00604,static-color,text-amber-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,95,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00605,static-color,border-amber-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,95,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00606,static-color,border-green-500/30,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,330,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00607,static-color,from-green-950/40,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,330,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00608,static-color,border-green-500/50,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,330,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00609,static-color,border-blue-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,332,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00610,static-color,from-blue-950/30,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,332,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00611,static-color,border-blue-500/40,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,332,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00612,static-color,bg-green-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,337,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00613,static-color,bg-blue-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,340,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00614,static-color,bg-blue-500/15,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00615,static-color,text-blue-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00616,static-color,bg-green-500/15,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00617,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,345,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00618,static-color,border-green-500/30,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,353,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00619,static-color,bg-green-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,353,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00620,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,353,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00621,static-color,border-blue-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,355,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00622,static-color,bg-blue-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,355,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00623,static-color,text-blue-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,355,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00624,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,365,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00625,static-color,text-blue-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,365,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00626,static-color,text-blue-400/60,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,370,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00627,static-color,text-green-400/60,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,370,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00628,static-color,text-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,451,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00629,static-color,bg-green-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,452,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-00630,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,98,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00631,semantic-token,text-brand-400,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,98,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00632,semantic-token,border-brand-500/20,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,98,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00633,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,217,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00634,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,271,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00635,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,275,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00636,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,333,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00637,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,333,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00638,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,333,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00639,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,375,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00640,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,375,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00641,semantic-token,border-border,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,407,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00642,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,407,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00643,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,407,Preferred semantic design-system token,CODE_CONFIRMED
TOK-00644,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/jellyfin/page.tsx,407,Preferred semantic design-system token,CODE_CONFIRMED
